file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,churn,files,NR,NBF,nc,ncom,avg_cs,dsc,ce,exp,own,is_controller,is_procedural,is_test,is_util,is_external
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\law\ElasticLawSearchService.java,gov.nysenate.openleg.search.law.ElasticLawSearchService,class,28,30,2,28,26,1,0,49,85,0.86666673,0.054545455,0.054545455,15,0,11,4,0,0,11,0,0,0,6,1,0,6,0,0,1,0,4,92,4,0,4,2,0,7,0,8,0,12,1,0,0,0,85,1,4,3420,216,0,5,15.0,4.0,14.4,0.0,2.304025823327712,3.75,0.3333333333333333,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\agenda\view\AgendaView.java,gov.nysenate.openleg.api.legislation.agenda.view.AgendaView,class,7,8,1,7,5,2,0,12,4,0.5,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,2,17,2,0,1,0,0,1,0,1,0,3,1,0,0,2,18,1,0,4077,171,2,1,6.0,3.0,28.5,6.78125,1.4073245671754617,2.0,0.3333333333333333,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\exception\BillNotFoundEx.java,gov.nysenate.openleg.legislation.bill.exception.BillNotFoundEx,class,2,5,3,2,5,4,0,2,0,0.5,1.0,1.0,4,1,3,1,0,0,3,0,0,0,2,1,0,1,1,0,1,0,1,17,2,0,1,0,1,3,1,2,1,2,0,0,0,0,27,1,0,9016,283,1,2,7.0,2.0,40.42857142857143,0.0,1.7198183759104864,3.5,0.8571428571428571,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\processor\DataProcessCtrl.java,gov.nysenate.openleg.api.processor.DataProcessCtrl,class,24,25,1,24,10,2,0,26,13,0.8333333,0.0,0.0,6,0,5,1,0,0,5,0,0,0,4,1,0,4,0,0,1,0,5,48,9,0,1,1,1,19,3,11,1,15,2,0,0,1,93,1,1,7908,240,0,1,13.0,2.0,18.46153846153846,6.838842975206612,2.31165508162326,6.5,0.7692307692307693,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\bill\DaybreakBill.java,gov.nysenate.openleg.spotchecks.daybreak.bill.DaybreakBill,class,6,15,9,6,26,1,0,3,261,0.90064096,0.09846154,0.19076923,26,0,26,0,0,0,26,0,0,0,12,0,0,0,12,0,0,0,0,97,13,0,0,0,0,0,0,17,0,12,0,0,0,0,68,1,0,4463,188,0,2,15.0,4.0,12.533333333333333,2.0,2.246276673693871,3.75,0.4666666666666667,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\agenda\dao\SqlAgendaVoteAddendumDao.java,gov.nysenate.openleg.legislation.agenda.dao.SqlAgendaVoteAddendumDao,class,32,34,2,32,20,2,0,104,64,0.875,0.0,0.0,12,5,0,5,2,5,7,0,0,0,4,3,0,2,0,2,1,0,13,191,9,4,2,2,2,38,0,27,0,41,3,0,2,8,137,1,2,851,27,0,0,2.0,2.0,13.5,0.0,0.6076934238709566,1.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\bill\BillScrapeVoteMismatchService.java,gov.nysenate.openleg.spotchecks.scraping.lrs.bill.BillScrapeVoteMismatchService,class,3,5,2,3,2,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4,17,2,0,1,0,0,0,1,6,0,6,1,0,0,0,38,1,0,165,3,0,1,1.0,1.0,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\BaseTests.java,gov.nysenate.openleg.BaseTests,class,7,59,52,7,0,1,52,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1025,0,4924,183,0,1,7.0,2.0,26.142857142857142,5.5,1.6117391276910584,3.5,0.7142857142857143,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\pipeline\PipelineException.java,gov.nysenate.openleg.common.util.pipeline.PipelineException,class,0,1,1,0,1,4,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,90,4,0,0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\PageFileEntry.java,gov.nysenate.openleg.spotchecks.daybreak.PageFileEntry,class,2,9,7,2,17,1,0,4,31,0.7111111,0.35238096,1.0,15,0,15,0,0,0,15,0,0,0,6,0,0,6,0,0,0,0,0,65,8,0,2,0,0,6,0,13,0,7,1,0,0,0,65,1,0,2868,108,0,1,5.0,2.0,21.6,2.4444444444444446,1.3891699040133094,2.5,0.6,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\transcripts\hearing\PublicHearingDateTimeParser.java,gov.nysenate.openleg.processors.transcripts.hearing.PublicHearingDateTimeParser,class,2,4,2,2,12,1,0,20,7,0.8181818,0.5,1.0,7,3,4,3,0,0,4,0,0,0,5,3,0,5,0,0,5,0,17,40,8,0,1,0,0,22,0,18,2,16,1,0,0,0,59,1,0,61977,322,0,6,17.0,3.0,18.941176470588236,3.5695600475624256,2.549668478763289,5.666666666666667,0.6470588235294118,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\config\WebSocketsConfig.java,gov.nysenate.openleg.config.WebSocketsConfig,class,5,6,1,5,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,1,0,415,47,0,0,2.0,2.0,23.5,3.5,0.45622342016761397,1.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\SqlSpotCheckReportDao.java,gov.nysenate.openleg.spotchecks.SqlSpotCheckReportDao,class,42,43,1,42,33,2,0,127,347,0.95370376,0.015151516,0.015151516,27,0,12,15,0,0,12,0,0,0,4,2,0,4,0,0,4,0,11,236,19,1,4,0,0,79,6,58,2,63,1,0,3,5,184,1,0,27773,763,13,6,56.0,5.0,13.625,7.501111111111111,3.6399206673962476,11.2,0.48214285714285715,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\agenda\view\AgendaItemView.java,gov.nysenate.openleg.api.legislation.agenda.view.AgendaItemView,class,6,8,2,6,8,1,0,4,9,0.6666667,0.2,0.4,6,0,5,0,1,0,6,0,0,0,3,0,0,3,0,0,0,0,1,29,4,0,2,0,0,1,0,3,0,3,2,0,0,0,18,1,0,4068,123,2,0,6.0,3.0,20.5,7.305898491083676,1.7507684597836786,2.0,0.6666666666666666,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\CalendarActiveListId.java,gov.nysenate.openleg.legislation.calendar.CalendarActiveListId,class,3,12,9,3,11,2,0,4,0,0.5,1.0,1.0,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,0,33,9,0,2,0,1,3,2,5,3,4,1,0,0,0,39,1,0,2770,99,0,2,4.0,3.0,24.75,0.0,1.015092710824189,1.3333333333333333,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\XmlBillTextProcessorIT.java,gov.nysenate.openleg.processors.bill.xml.XmlBillTextProcessorIT,class,6,7,1,6,12,3,0,11,15,0.4,1.0,1.0,10,0,6,4,0,0,6,0,0,0,1,1,0,1,0,0,1,0,0,82,6,0,0,2,0,37,8,21,9,21,1,0,0,0,72,1,0,4663,165,2,3,7.0,2.0,23.571428571428573,6.520710059171598,1.7731074589439133,3.5,0.8571428571428571,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\xml\XmlLDSponProcessor.java,gov.nysenate.openleg.processors.bill.xml.XmlLDSponProcessor,class,19,20,1,19,11,4,0,44,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,1,70,2,1,1,1,0,15,7,23,2,23,5,0,0,0,129,1,2,19800,719,2,20,38.0,8.0,18.92105263157895,6.221453287197232,2.962007168146833,4.75,0.42105263157894735,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\law\LawUpdateEvent.java,gov.nysenate.openleg.updates.law.LawUpdateEvent,class,2,2,0,2,3,2,0,1,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,609,22,0,1,2.0,1.0,11.0,0.0,0.47413931305783735,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\common\util\PublicHearingPdfParserTest.java,gov.nysenate.openleg.common.util.PublicHearingPdfParserTest,class,5,5,0,5,0,2,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,21339,161,0,2,12.0,1.0,13.416666666666666,4.875,2.3971269247807134,12.0,1.0,True,False,True,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\member\view\SessionMemberView.java,gov.nysenate.openleg.api.legislation.member.view.SessionMemberView,class,4,8,4,4,11,1,0,15,19,0.7,0.2888889,0.62222224,10,0,9,0,1,0,10,0,0,0,6,0,0,1,5,0,0,0,0,51,8,0,1,0,0,1,0,7,0,7,1,0,0,0,23,1,0,730,39,0,0,2.0,1.0,19.5,0.0,0.4293230219306162,2.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\legislation\law\LawChapterCodeTest.java,gov.nysenate.openleg.legislation.law.LawChapterCodeTest,class,5,6,1,5,9,1,0,11,36,0.0,0.0,0.0,9,0,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,31,0,0,0,0,0,0,0,0,78,1,0,791,26,0,0,3.0,1.0,8.666666666666666,0.0,0.9585849416984087,3.0,1.0,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\agenda\AgendaInfoCommitteeItem.java,gov.nysenate.openleg.legislation.agenda.AgendaInfoCommitteeItem,class,2,7,5,2,11,1,0,5,0,0.5833333,0.60714287,0.75,8,0,8,0,0,0,8,0,0,0,3,1,0,3,0,0,1,0,3,33,6,0,3,0,0,0,1,4,0,4,1,0,0,0,52,1,0,6309,124,0,1,4.0,2.0,31.0,5.5,1.2684088960576365,2.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\bill\BillScrapeVote.java,gov.nysenate.openleg.spotchecks.scraping.lrs.bill.BillScrapeVote,class,3,10,7,3,9,1,0,4,0,0.16666667,0.93333334,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,3,27,7,0,3,0,0,6,1,4,2,4,1,0,0,0,22,1,0,3155,80,1,0,3.0,2.0,26.666666666666668,5.183673469387755,0.7516006051287109,1.5,0.6666666666666666,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\notifications\mail\SimpleEmailNotificationSender.java,gov.nysenate.openleg.notifications.mail.SimpleEmailNotificationSender,class,3,3,0,3,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,3432,80,1,0,4.0,1.0,20.0,6.0,1.100458321486121,4.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\committee\CommitteeGetCtrl.java,gov.nysenate.openleg.api.legislation.committee.CommitteeGetCtrl,class,29,30,1,29,11,2,0,28,9,0.64285713,0.2857143,0.2857143,7,0,5,0,2,0,7,0,0,0,2,1,0,1,0,1,1,0,8,44,9,0,0,0,0,12,2,11,1,14,1,0,0,2,113,1,1,9879,393,0,2,15.0,2.0,26.2,5.166666666666667,2.447739186174378,7.5,0.7333333333333333,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\updates\transcripts\hearing\PublicHearingUpdateTokenView.java,gov.nysenate.openleg.api.updates.transcripts.hearing.PublicHearingUpdateTokenView,class,3,3,0,3,4,1,0,2,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,17,3,0,0,0,0,1,0,2,0,2,0,0,0,0,16,1,0,627,26,0,0,2.0,2.0,13.0,0.0,0.6931471805599453,1.0,0.5,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\legislation\SessionYearTest.java,gov.nysenate.openleg.legislation.SessionYearTest,class,4,4,0,4,13,1,0,12,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,42,0,1,0,0,1,0,17,9,3,8,1,0,0,0,29,1,0,3831,183,1,1,4.0,3.0,45.75,0.0,1.041058977538893,1.3333333333333333,0.5,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\transcripts\session\dao\SqlTranscriptDao.java,gov.nysenate.openleg.legislation.transcripts.session.dao.SqlTranscriptDao,class,17,18,1,17,7,2,0,22,15,0.8333333,0.0,0.0,6,0,4,2,0,0,4,0,0,0,3,3,0,1,0,2,1,0,1,48,6,0,1,0,0,20,1,13,0,19,1,0,0,3,46,1,0,4889,190,1,2,14.0,4.0,13.571428571428571,7.7514792899408285,2.4160883529302146,3.5,0.42857142857142855,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\SpotCheckMismatchStatusSummary.java,gov.nysenate.openleg.spotchecks.model.SpotCheckMismatchStatusSummary,class,2,3,1,2,5,1,0,1,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,19,3,0,1,0,0,0,0,2,0,2,1,0,0,0,38,1,0,2252,74,1,0,4.0,2.0,18.5,6.8125,1.24186623463744,2.0,0.75,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\AsyncUtils.java,gov.nysenate.openleg.common.util.AsyncUtils,class,6,6,0,6,3,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,12,2,0,0,0,0,1,0,0,0,1,0,0,0,0,14,1,0,545,18,0,2,4.0,3.0,4.5,0.0,1.2589910288554198,1.3333333333333333,0.5,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\MismatchTypeSummary.java,gov.nysenate.openleg.spotchecks.model.MismatchTypeSummary,class,2,2,0,2,3,1,0,7,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,13,1,0,0,0,0,0,1,1,1,5,0,0,0,3,14,1,0,1398,54,2,0,3.0,3.0,18.0,6.592592592592593,1.0623275418818339,1.0,0.3333333333333333,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\sensite\SenateSiteDumpFragment.java,gov.nysenate.openleg.spotchecks.sensite.SenateSiteDumpFragment,class,1,12,11,1,6,1,0,0,0,0.5,0.53333336,1.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,2,0,0,24,4,0,0,0,0,4,0,3,2,3,0,0,0,0,21,1,0,970,23,0,0,1.0,1.0,23.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\transcripts\session\TranscriptId.java,gov.nysenate.openleg.legislation.transcripts.session.TranscriptId,class,1,15,14,1,11,1,0,5,0,0.5,1.0,1.0,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,2,0,2,28,7,0,4,0,0,1,2,3,1,3,1,0,0,0,58,1,0,3784,138,0,2,11.0,3.0,12.545454545454545,7.826530612244898,2.1866682649230826,3.6666666666666665,0.5454545454545454,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\LRSScraper.java,gov.nysenate.openleg.spotchecks.scraping.LRSScraper,class,8,12,4,8,13,1,2,21,13,0.83333343,0.0,0.0,6,0,1,1,4,0,5,1,0,0,7,2,0,5,2,0,3,0,8,66,3,0,1,4,0,7,11,16,4,12,1,0,0,0,94,1025,3,6708,207,0,1,11.0,3.0,18.818181818181817,6.73469387755102,2.25099183256929,3.6666666666666665,0.5454545454545454,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\response\ListViewResponse.java,gov.nysenate.openleg.api.response.ListViewResponse,class,5,36,31,5,8,3,0,5,15,0.5714286,0.14285715,0.14285715,7,4,5,0,2,0,7,0,0,0,1,0,0,0,1,0,0,0,4,29,5,0,1,0,0,0,0,3,0,1,1,0,0,0,18,1,0,5019,177,0,0,5.0,2.0,35.4,6.9375,1.443509785458861,2.5,0.6,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\ManagedLawProcessService.java,gov.nysenate.openleg.processors.law.ManagedLawProcessService,class,11,13,2,11,11,1,0,19,15,0.7857143,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,1,49,6,2,0,1,0,3,2,4,1,7,2,0,0,0,39,1,2,3437,146,0,0,9.0,2.0,16.22222222222222,0.0,1.8625183842303812,4.5,0.7777777777777778,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\DaybreakSpotcheckProcessService.java,gov.nysenate.openleg.spotchecks.daybreak.DaybreakSpotcheckProcessService,class,10,10,0,10,8,3,0,5,13,0.8666666,0.06666667,0.06666667,6,0,2,0,4,0,6,0,0,0,5,0,0,0,0,5,0,0,0,32,7,0,0,1,0,2,3,1,0,6,1,0,0,0,28,1,0,1872,99,0,0,7.0,3.0,14.142857142857142,5.0,1.8502786424346658,2.3333333333333335,0.7142857142857143,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\SpotCheckMismatch.java,gov.nysenate.openleg.spotchecks.model.SpotCheckMismatch,class,7,19,12,7,28,1,1,9,110,0.7797619,0.23809524,0.36190477,21,0,21,0,0,0,21,0,0,0,8,0,0,0,8,0,0,0,9,84,15,0,6,0,0,3,0,13,0,11,1,0,0,0,93,1,0,9988,237,1,1,10.0,3.0,23.7,6.956004756242568,2.1151746749992304,3.3333333333333335,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\legislation\calendar\dao\search\CalendarUtils.java,gov.nysenate.openleg.legislation.calendar.dao.search.CalendarUtils,class,8,10,2,8,7,1,0,16,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,29,3,4,0,0,0,3,6,8,5,8,2,0,0,0,50,1025,0,390,33,0,1,1.0,1.0,33.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\user\ApiUserRowMapper.java,gov.nysenate.openleg.auth.user.ApiUserRowMapper,class,4,5,1,4,7,1,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,29,1,2,4,0,0,10,0,5,0,3,2,0,0,0,19,0,0,405,14,0,0,2.0,2.0,7.0,0.0,0.5982695885852573,1.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\sobi\BillSobiProcessor.java,gov.nysenate.openleg.processors.bill.sobi.BillSobiProcessor,class,33,34,1,33,86,4,0,126,171,0.9539474,0.0,0.0,19,0,3,16,0,0,3,0,0,0,8,7,2,2,4,0,7,0,13,344,2,8,9,4,0,58,12,60,8,59,4,0,0,2,376,1,3,74383,2237,4,27,91.0,12.0,24.582417582417584,8.08910034602076,4.048970998569578,7.583333333333333,0.4175824175824176,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawVersionIdView.java,gov.nysenate.openleg.api.legislation.law.view.LawVersionIdView,class,2,4,2,2,5,1,0,2,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,19,3,0,1,0,0,1,0,2,0,2,1,0,0,0,14,1,0,721,29,0,1,2.0,1.0,14.5,0.0,0.2509548043576197,2.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\spotcheck\view\MismatchView.java,gov.nysenate.openleg.api.spotcheck.view.MismatchView,class,4,5,1,4,4,2,0,2,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,18,3,0,0,0,0,1,0,2,0,2,0,0,0,0,11,1,0,11864,318,2,0,13.0,3.0,24.46153846153846,7.07439446366782,2.1412187684611466,4.333333333333333,0.46153846153846156,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\openleg\calendar\OpenlegCalendarReportService.java,gov.nysenate.openleg.spotchecks.openleg.calendar.OpenlegCalendarReportService,class,18,19,1,18,7,1,0,24,1,0.46666664,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,5,1,0,5,0,0,5,0,2,49,2,2,0,0,0,1,0,16,0,22,2,0,0,6,77,1,0,5137,147,4,3,13.0,3.0,11.307692307692308,3.0,1.95173830060588,4.333333333333333,0.46153846153846156,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\calendar\BulkCalendarUpdateEvent.java,gov.nysenate.openleg.updates.calendar.BulkCalendarUpdateEvent,class,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0,0,0,0,0,,,,,,,,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\process\DaybreakFragmentSponsorParser.java,gov.nysenate.openleg.spotchecks.daybreak.process.DaybreakFragmentSponsorParser,class,2,4,2,2,11,1,0,23,15,0.8333333,,,6,6,1,5,0,0,1,0,0,0,2,2,0,2,0,0,0,0,10,48,2,0,0,0,0,9,7,7,1,7,2,0,0,0,98,1,0,352,6,0,1,2.0,1.0,3.0,0.0,0.6931471805599453,2.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\CalendarNotFoundEx.java,gov.nysenate.openleg.legislation.calendar.CalendarNotFoundEx,class,1,3,2,1,3,4,0,0,0,0.5,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,0,14,1,0,0,0,0,2,1,2,1,2,0,0,0,0,22,1,0,6420,165,0,1,5.0,2.0,33.0,0.0,1.414745817898663,2.5,0.6,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\spotchecks\mismatch\HtmlDiffFormatterTest.java,gov.nysenate.openleg.spotchecks.mismatch.HtmlDiffFormatterTest,class,3,3,0,3,6,1,0,4,3,0.33333334,0.4,0.4,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,0,0,0,74,0,0,0,0,0,0,0,16,0,14,0,0,0,0,76,1,0,861,12,0,0,1.0,1.0,12.0,6.0,0.0,1.0,1.0,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\HttpUtils.java,gov.nysenate.openleg.common.util.HttpUtils,class,4,5,1,4,6,1,0,10,3,0.6666667,,,3,0,1,2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,22,2,0,0,1,0,5,2,7,1,7,2,0,0,0,49,1,1,277,7,0,0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\spotchecks\keymapper\SpotCheckDaoKeyMapperIT.java,gov.nysenate.openleg.spotchecks.keymapper.SpotCheckDaoKeyMapperIT,class,6,6,0,6,1,2,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,8,0,0,0,0,0,1,0,2,0,3,0,0,0,0,23,1,0,1324,41,1,0,1.0,1.0,41.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\notifications\slack\model\SlackAddress.java,gov.nysenate.openleg.notifications.slack.model.SlackAddress,class,1,6,5,1,14,1,0,4,0,0.45833334,0.71428573,1.0,8,0,8,0,0,0,8,0,0,0,3,1,1,2,0,0,1,0,0,38,8,0,1,0,1,7,0,6,3,6,1,0,0,0,59,1,0,676,17,1,0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawDocView.java,gov.nysenate.openleg.api.legislation.law.view.LawDocView,class,3,4,1,3,4,2,1,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,15,2,0,1,0,0,1,0,1,0,1,1,0,0,0,12,1,0,1384,81,0,0,2.0,2.0,40.5,0.0,0.6365141682948128,1.0,0.5,False,True,False,False,False
